query_id,canonical_label,species,text,script_mix,colour,margin,distribution,texture,organ,severity,coverage,is_healthy,split
159,rose_healthy,rose,bhaiya dekhiye patti par kuch bhi ajeeb nahi laga,latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
160,rose_healthy,rose,sir ji पानावर koi dikkat nahi hai abhi काय करावं सांगा,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,test
161,rose_healthy,rose,"patti par sab healthy hai, bas photo check karwani thi yeh kya bimari hai",latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
162,rose_healthy,rose,bhaiya dekhiye पत्ते पर kuch bhi ajeeb nahi laga yeh kya bimari hai,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
163,rose_healthy,rose,leaf pe झाड निरोगी दिसतंय spray kya daalu,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
165,rose_healthy,rose,"मला एक अडचण आहे, leaf pe झाड निरोगी दिसतंय kya karu bataiye",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,test
166,rose_healthy,rose,"Sir mera paudha kharab ho raha hai, रोपटं व्यवस्थित आहे काय करावं सांगा",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
167,rose_healthy,rose,"मला एक अडचण आहे, पानावर kuch bhi ajeeb nahi laga",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,val
168,rose_healthy,rose,sir ji पानावर रोपटं व्यवस्थित आहे kya karu bataiye,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,test
169,rose_healthy,rose,"Sir mera paudha kharab ho raha hai, leaf pe paudha bilkul theek lag raha hai ilaj bataiye please",latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
170,rose_healthy,rose,bhaiya dekhiye पत्ते पर झाड निरोगी दिसतंय,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
171,rose_healthy,rose,sir ji पत्ते पर kuch bhi ajeeb nahi laga ilaj bataiye please,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
173,rose_healthy,rose,"namaskar, ek problem hai - patti par koi dikkat nahi hai abhi",latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
174,rose_healthy,rose,kuch bhi ajeeb nahi laga yeh kia bimari hai,latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
175,rose_healthy,rose,"Sir mera paudha kharab ho raha hai, patti par sab healthy hai, bas photo check karwani thi yeh kya bimari hai",latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
177,rose_healthy,rose,"photo bhej raha hoon, dekhiye koi dikkat nahi hai abhi",latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
178,rose_healthy,rose,"मला एक अडचण आहे, patti par koi dikkat nahi hai abhi kya karu bataiye",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
179,rose_healthy,rose,"मला एक अडचण आहे, paudha bilkul theek lag raha hai kya karu bataiye",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,val
180,rose_healthy,rose,bhaiya dekhiye पत्ते पर रोपटं व्यवस्थित आहे,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
182,rose_healthy,rose,झाड निरोगी दिसतंय kya karu bataiye,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
183,rose_healthy,rose,sir ji पानावर झाड निरोगी दिसतंय kya karu bataiye,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,test
184,rose_healthy,rose,"photo bhej raha hoon, dekhiye पत्ते पर paudha bilkul theek lag raha hai काय करावं सांगा",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
185,rose_healthy,rose,पानावर रोपटं व्यवस्थित आहे,devanagari,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
186,rose_healthy,rose,"Sir mera paudha kharab ho raha hai, पत्ते पर koi dikkat nahi hai abhi spray kya daalu",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,test
187,rose_healthy,rose,sir ji पानावर kuch bhi ajeeb nahi laga spray kya daalu,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
188,rose_healthy,rose,sir ji पानावर kuch bhi ajeeb nahi laga kya karu bataiye,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
189,rose_healthy,rose,bhaiya dekhiye पानावर paudha bilkul theek lag raha hai,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
190,rose_healthy,rose,bhya dekhiye पानावर kuch bhi ajeeb nahi laga yeh kya bimari h,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
191,rose_healthy,rose,"Sir mera paudha kharab ho raha hai, leaf pe kuch bhi ajeeb nahi laga kya karu bataiye",latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,val
192,rose_healthy,rose,पत्ते पर kuch bhi ajeeb nahi laga ilaj bataiye please,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
193,rose_healthy,rose,sir ji paudha bilkul theek lag raha hai,latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,test
194,rose_healthy,rose,"मला एक अडचण आहे, patti par paudha bilkul theek lag raha hai काय करावं सांगा",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,val
195,rose_healthy,rose,leaf pe रोपटं व्यवस्थित आहे काय करावं सांगा,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,test
196,rose_healthy,rose,"photo bhej raha hoon, dekhiye patti par koi dikkat nahi hai abhi yeh kya bimari hai",latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
198,rose_healthy,rose,"namaskar, ek problem hai - patti par रोपटं व्यवस्थित आहे",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
199,rose_healthy,rose,"sir ji पानावर sab healthy hai, bas photo check karwani thi yeh kya bimari hai",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,test
200,rose_healthy,rose,patti par झाड निरोगी दिसतंय काय करावं सांगा,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,val
201,rose_healthy,rose,"photo bhej raha hoon, dekhiye रोपटं व्यवस्थित आहे काय करावं सांगा",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
202,rose_healthy,rose,"namaskar, ek problem hai - पत्ते पर koi dikkat nahi hai abhi ilaj bataiye please",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
204,rose_healthy,rose,रोपटं व्यवस्थित आहे kya karu bataiye,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,test
205,rose_healthy,rose,"मला एक अडचण आहे, पानावर koi dikkat nahi hai abhi",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
206,rose_healthy,rose,"namaskar, ek problem hai - पत्ते पर paudha bilkul theek lag raha hai",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
207,rose_healthy,rose,patti par kuch bhi ajeeb nahi laga,latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
208,rose_healthy,rose,"मला एक अडचण आहे, पत्ते पर रोपटं व्यवस्थित आहे",devanagari,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
209,rose_healthy,rose,"photo bhej raha hoon, dekhiye पानावर kuch bhi ajeeb nahi laga",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
210,rose_healthy,rose,bhaiya dekhiye patti par paudha bilkul theek lag raha hai,latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
211,rose_healthy,rose,पत्ते पर koi dikkat nhi hai abhi yeh kya bimari hai,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,test
212,rose_healthy,rose,"namaskar, ek problem hai - koi dikkat nahi hai abhi spray kya daalu",latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
213,rose_healthy,rose,"Sir mera paudha kharab ho raha hai, पत्ते पर sab healthy hai, bas photo check karwani thi",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
214,rose_healthy,rose,पानावर kuch bhi ajeeb nahi laga kya karu bataiye,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
215,rose_healthy,rose,"मला एक अडचण आहे, leaf pe kuch bhi ajeeb nahi laga",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,test
216,rose_healthy,rose,paudha bilkul theek lag raha hai kya karu bataiye,latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
217,rose_healthy,rose,bhaiya dekhiye पत्ते पर झाड निरोगी दिसतंय kia karu bataiye,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
218,rose_healthy,rose,bhaiya dekhiye पानावर kuch bhi ajeeb nahi laga ilaj bataiye please,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
219,rose_healthy,rose,"photo bhej raha hoon, dekhiye patti par sab healthy hai, bas photo check karwani thi kya karu bataiye",latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
220,rose_healthy,rose,"namaskar, ek problem hai - kuch bhi ajeeb nahi laga काय करावं सांगा",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,test
221,rose_healthy,rose,leaf pe paudha bilkul theek lag raha hai yeh kya bimari hai,latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
222,rose_healthy,rose,"photo bhej raha hoon, dekhiye patti par koi dikkat nahi hai abhi काय करावं सांगा",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,test
223,rose_healthy,rose,"namaskar, ek problem hai - पत्ते पर रोपटं व्यवस्थित आहे yeh kya bimari hai",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
224,rose_healthy,rose,"namaskar, ek problem hai - patti par kuch bhi ajeeb nhi laga ilaj bataiye please",latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
226,rose_healthy,rose,bhaiya dekhiye patti par koi dikkat nahi hai abhi,latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
228,rose_healthy,rose,"photo bhej raha hoon, dekhiye रोपटं व्यवस्थित आहे yeh kya bimari hai",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
229,rose_healthy,rose,पत्ते पर झाड निरोगी दिसतंय ilaj bataiye please,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
230,rose_healthy,rose,"namaskar, ek problem hai - leaf pe paudha bilkul theek lag raha hai kya karu bataiye",latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
231,rose_healthy,rose,"मला एक अडचण आहे, patti par kuch bhi ajeeb nahi laga ilaj bataiye please",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,test
232,rose_healthy,rose,"patti par sab healthy hai, bas photo check karwani thi",latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
233,rose_healthy,rose,sir ji leaf pe kuch bhi ajeeb nahi laga spray kya daalu,latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
234,rose_healthy,rose,पत्ते पर रोपटं व्यवस्थित आहे kya karu bataiye,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
235,rose_healthy,rose,"bhaiya dekhiye leaf pe sab healthy hai, bas photo check karwani thi ilaj bataiye please",latin_hinglish,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,val
236,rose_healthy,rose,"bhaiya dekhiye पत्ते पर sab healthy hai, bas photo check karwani thi काय करावं सांगा",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,test
237,rose_healthy,rose,"Sir mera paudha kharab ho raha hai, पत्ते पर paudha bilkul theek lag raha hai yeh kia bimari hai",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
238,rose_healthy,rose,"मला एक अडचण आहे, पानावर झाड निरोगी दिसतंय kya karu bataiye",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,test
240,rose_healthy,rose,patti par झाड निरोगी दिसतंय ilaj bataiye please,mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,val
241,rose_healthy,rose,"photo bhej raha hoon, dekhiye patti par रोपटं व्यवस्थित आहे",mixed_script,not_applicable,not_applicable,not_applicable,not_applicable,leaf,0,0.0,1,train
